Problem,Solution,Answer
길이가 40센티미터(㎝)인 색 테이프 50장을 3센티미터(㎝)씩 겹쳐서 한 줄로 길게 이어 붙이려고 합니다. 50장을 이어 붙인 색 테이프의 전체 길이는 몇 센티미터(㎝)인지 구해 보시오.,40 40 3 [OP_SUB] 50 1 [OP_SUB] [OP_MUL] [OP_ADD],1853
성호네 집에서 도서관까지 12 킬로미터(㎞) 떨어져 있다. 집에서 버스 정류장까지 시속 4 킬로미터(㎞)로 달려간 후 시속 60 킬로미터(㎞)로 버스를 타고 도서관에 갔더니 40분이 걸렸다. 달려간 거리는 얼마인가?,40 60 [OP_DIV] 60 [OP_MUL] 12 [OP_SUB] 60 4 [OP_SUB] [OP_DIV] 4 [OP_MUL],2
허들 400미터(m) 경주에서는 출발 지점으로부터 45미터(m) 되는 지점에 첫 번째 허들이 놓이고 35미터(m) 의 간격으로 총 10개의 허들이 설치됩니다. 7번째 허들에서부터 도착 지점까지의 남은 거리는 몇 미터(m)일까요?,400 45 [OP_SUB] 35 7 1 [OP_SUB] [OP_MUL] [OP_SUB],145
수진이는 시장에서 65원짜리 구슬 32개와 50원짜리 머리핀 20개를 사고 4000원을 냈습니다. 수진이가 받아야 할 거스름돈은 얼마인지 구해 보시오.,4000 65 32 [OP_MUL] 50 20 [OP_MUL] [OP_ADD] [OP_SUB],920
동민이는 4000원을 가지고 문방구점으로 가서 300원짜리 공책과 200원자리 지우개를 합하여 12개 사고 800원을 거슬러 받았습니다. 동민이는 지우개를 몇 개 샀습니까?,4000 800 [OP_SUB] 300 12 [OP_MUL] [OP_SUB] 200 300 [OP_SUB] [OP_DIV],4
민호는 가게에서 한 개에 900원인 빵 20개와 한 개에 500원인 음료수 30개를 사고 40000원을 냈습니다. 민호가 거스름돈으로 받아야 하는 돈은 얼마인지 구해 보시오.,40000 900 20 [OP_MUL] 500 30 [OP_MUL] [OP_ADD] [OP_SUB],7000
"성국이네 과수원에서는 귤나무 60 그루에서 귤을 40680 개 땄고, 혁준이네 과수원에서는 귤나무 55 그루 에서 귤을 37510 개 땄습니다. 두 친구의 귤나무 한 그루당 수확한 귤의 평균 개수의 차이를 구하세요.",40680 60 [OP_DIV] 37510 55 [OP_DIV] [OP_SUB] [OP_ABS],4
현지가 3점짜리 문제와 4점짜리 문제를 합하여 12개를 맞혀 41점을 받았다. 현지가 맞힌 4점짜리 문제의 개수를 구하시오.,41 3 12 [OP_MUL] [OP_SUB] 4 3 [OP_SUB] [OP_DIV],5
자동차로 재오네 가족은 서울에서 부산까지 일정한 빠르기로 1시간에 95킬로미터(㎞)를 가고 있습니다. 서울에서 출발한 지 4시간이 되었고 중간에 1시간 동안 휴게소에서 쉬었습니다. 서울에서 부산까지의 거리는 416킬로미터(㎞)라면 서울에서 출발한 재오네 가족이 부산까지 가려면 몇 킬로미터(㎞)남았을까요?,416 4 1 [OP_SUB] 95 [OP_MUL] [OP_SUB],131
윤주는 1분 동안 42미터(m)를 걷습니다. 같은 빠르기로 윤주가 1시간 동안 걷는다면 모두 몇 미터(m)를 걸을 수 있습니까?,42 1 60 [OP_MUL] [OP_MUL],2520
"구슬이 빨간색 주머니에는 42개씩 들어 있고, 파란색 주머니에는 21개씩 들어 있습니다. 빨간색 주머니 3개와 파란색 주머니 4개에 들어 있는 구슬은 모두 몇 개인지 구해 보시오.",42 3 [OP_MUL] 21 4 [OP_MUL] [OP_ADD],210
길이가 42센티미터(㎝)인 종이띠 16장을 4센티미터(㎝)씩 겹쳐서 한 줄로 길게 이어 붙였습니다. 16장을 이어 붙인 종이띠의 전체 길이는 몇 센티미터(㎝)인지 구해 보시오.,42 42 4 [OP_SUB] 16 1 [OP_SUB] [OP_MUL] [OP_ADD],612
수미와 친구 6명이 색종이 42장을 똑같이 나누어 가졌습니다. 수미는 가진 색종이를 하루에 3장씩 사용하려고 합니다. 며칠 동안 사용할 수 있는지 구해보시오.,42 6 [OP_DIV] 3 [OP_FDIV],2
"현재 아버지의 나이는 42살, 아들의 나이는 9살이다. 아버지의 나이가 아들의 나이의 4배가 되는 것은 몇 년 후인지 구하시오.",42 9 4 [OP_MUL] [OP_SUB] 4 1 [OP_SUB] [OP_DIV],2
어느 마라톤 선수가 42.3킬로미터(㎞)의 거리를 2시간 30분의 기록으로 달렸습니다. 이 선수가 일정한 빠르기로 달렸다면 30분 동안 달린 거리는 몇 킬로미터(㎞)입니까?,42.3 2 60 [OP_MUL] 30 [OP_ADD] [OP_DIV] 30 [OP_MUL],8.46
"체육 시간에 정미는 줄넘기를 425번 넘었고, 영호는 정미보다 137번 적게 넘었습니다. 두 사람은 체육 시간에 줄넘기를 모두 몇 번 넘었습니까?",425 425 137 [OP_SUB] [OP_ADD],713
아버지의 나이 43살에서 나의 나이의 3배를 빼면 1살이다. 나의 나이는?,43 1 [OP_SUB] 3 [OP_DIV],14
감이 43개 있습니다. 그중에서 6개가 썩어서 버렸습니다. 남아있는 감은 몇 개입니까?,43 6 [OP_SUB],37
"농장에 소가 43마리, 돼지가 78마리 있습니다. 농장에 있는 소와 돼지는 모두 몇 마리입니까?",43 78 [OP_ADD],121
집에서 440 킬로미터(㎞) 떨어진 곳으로 시속 80 킬로미터(㎞)인 자동차로 가려고 한다. 출발한 지 몇 시간 후에 남은 거리가 40 킬로미터(㎞)가 되는지 구하시오.,440 40 [OP_SUB] 80 [OP_DIV],5
집에서 440 킬로미터(㎞) 떨어진 곳으로 시속 80 킬로미터(㎞)인 자동차로 가려고 한다. 출발한 지 3시간 후에 남은 거리는 몇 킬로미터(㎞)인지 구하시오.,440 80 3 [OP_MUL] [OP_SUB],200
똑같은 구슬 12개가 들어 있는 상자의 무게를 재어 보니 444그램(g)이었습니다. 상자만의 무게가 60그램(g)이라면 구슬 1개의 무게는 몇 그램(g)입니까?,444 60 [OP_SUB] 12 [OP_DIV],32
무게가 같은 수박이 한 상자에 2 개씩 들어 있습니다. 상자 6 개의 무게가 45킬로그램(㎏) 일 때 수박 한 개의 무게는 몇 킬로그램(㎏)인지 소수로 나타내시오.,45 2 6 [OP_MUL] [OP_DIV],3.75
"올해 아버지의 나이는 45세이고, 아들의 나이는 11세이다. 아버지의 나이가 아들의 나이의 3배가 되는 것은 몇 년 후인가?",45 3 11 [OP_MUL] [OP_SUB] 3 1 [OP_SUB] [OP_DIV],6
바둑돌 45개 중에서 5/9가 흰 바둑돌입니다. 검은 바둑돌은 몇 개입니까?,45 45 5/9 [OP_MUL] [OP_SUB],20
길이가 45미터(m)인 도로의 양쪽에 처음부터 끝까지 9미터(m) 간격으로 가로등을 세우려고 합니다. 필요한 가로등은 모두 몇 개인지 구해 보시오.,45 9 [OP_DIV] 1 [OP_ADD] 2 [OP_MUL],12
"코끼리 열차에 45명이 타고 있었습니다. 식물원에서 9명이 내리고, 놀이 동산에서 17명이 내렸습니다. 지금 코끼리 열차에 타고 있는 사람은 몇 명입니까?",45 9 [OP_SUB] 17 [OP_SUB],19
아버지의 몸무게는 해찬이의 몸무게의 2 배보다 0.8 킬로그램(㎏) 이 더 무겁습니다. 해찬이의 몸무게가 45.3 킬로그램(㎏) 이면 아버지의 몸무게는 몇 킬로그램(㎏)입니까?,45.3 2 [OP_MUL] 0.8 [OP_ADD],91.4
길이가 450 미터(m)인 도로의 한쪽에 처음부터 끝까지 같은 간격으로 나무 16그루를 심으려고 합니다. 나무는 몇 미터(m) 간격으로 심어야 할까요?,450 16 1 [OP_SUB] [OP_DIV],30
어느 공장에서는 한 사람이 일주일 동안 450개의 인형을 만든다고 합니다. 이 공장에서 37명이 일한다면 일주일 동안 만드는 인형은 모두 몇 개인지 답을 구하세요.,450 37 [OP_MUL],16650
1000원짜리 사과 2개와 500원짜리 귤 몇 개를 사고 4500원을 지불하였다. 산 귤의 수를 구하시오.,4500 1000 2 [OP_MUL] [OP_SUB] 500 [OP_DIV],5
식용유 46.2리터(ℓ)를 한 병에 5리터(ℓ)씩 모두 담으려고 합니다. 병은 모두 몇 개가 필요합니까?,46.2 5 [OP_DIV] 1 [OP_CEIL],10
일정하게 물이 나오는 수도를 9 분 동안 틀어 욕조에 46.62리터(ℓ)의 물을 받았습니다. 1 분 동안 받은 물의 양은 몇 리터(ℓ) 입니까?,46.62 9 [OP_DIV],5.18
어느 공장에서 인형 1개를 만드는 데 드는 재료비가 460원이라고 합니다. 인형 50개를 만드는 재료비는 모두 얼만인지 구해 보시오.,460 50 [OP_MUL],23000
감 475개를 한 상자에 25개씩 담으면 모두 몇 상자가 될까요?,475 25 [OP_FDIV],19
"영수와 아버지의 나이의 합은 48살이고, 영수의 나이는 아버지의 나이의 3/13이라고 합니다. 영수는 몇 살입니까?",48 1 1 3/13 [OP_DIV] [OP_ADD] [OP_DIV],9
둘레가 48미터(m) 인 마당 둘레에 3미터(m) 간격으로 화분을 놓으려고 합니다. 화분 한 개의 값이 4500 원이라면 화분을 사는 데 필요한 돈은 얼마입니까?,48 3 [OP_DIV] 4500 [OP_MUL],72000
네 변의 길이의 합이 48센티미터(㎝)인 정사각형의 한 변은 몇 센티미터(㎝)입니까?,48 4 [OP_DIV],12
48쪽짜리 동화책을 하루에 6쪽씩 읽으려고 합니다. 동화책을 모두 읽는 데 며칠이 걸립니까?,48 6 [OP_DIV] 1 [OP_CEIL],8
"현주는 색종이 48장을 상자 6개에 똑같이 나누어 담았습니다. 그 중 한 상자에 있는 색종이를 모두 꺼내어 친구 4명에게 똑같이 나누어 준다면, 친구 한 명은 색종이를 몇 장씩 받게 됩니까?",48 6 [OP_DIV] 4 [OP_DIV],2
운동장에 480명의 학생들이 서 있습니다. 이 학생들을 한 줄에 24명씩 세우면 몇 줄이 될까요?,480 24 [OP_DIV] 1 [OP_CEIL],20
어느 마트에서는 16 개에 11200 원 하는 참외를 사와서 한 상자에 5 개씩 담아 6500 원에 팔았습니다. 마트에서 참외를 팔아 얻은 이익이 48000 원이라면 판 참외는 모두 몇 상자입니까?,48000 11200 5 [OP_MUL] 16 [OP_DIV] 6500 [OP_SUB] [OP_DIV] [OP_ABS],16
"서울에서 부산까지의 거리는 497.15킬로미터(㎞)이고, 서울에서 대구까지의 거리는 289.87킬로미터(㎞)입니다. 서울에서 대구까지의 거리는 서울에서 부산까지의 거리보다 몇 킬로미터(㎞) 더 가깝습니까?",497.15 289.87 [OP_SUB],207.28
기름 5리터(ℓ)가 들어있는 병이 있습니다. 처음 일주일은 전체의 2/5를 사용하고 그 후 일주일은 나머지의 1/3을 사용했습니다. 병에 남아 있는 기름은 몇 리터(ℓ)입니까?,5 1 2/5 [OP_SUB] [OP_MUL] 1 1/3 [OP_SUB] [OP_MUL],2
연필 5타를 6명에게 똑같이 나누어 주려고 합니다. 한 사람에게 몇 자루씩 나누어 주면 되는지 쓰시오.,5 12 [OP_MUL] 6 [OP_DIV],10
"원 모양의 산책로를 따라 5미터(m) 간격으로 진달래가 세워져 있습니다. 심어진 진달래가 125그루일 때, 산책로의 둘레는 몇 미터(m)입니까?",5 125 [OP_MUL],625
미생물 중에서 사람의 몸속으로 들어가 질병을 일으키는 것들을 병원균이라고 합니다. 대표적인 병원균인 세균과 바이러스는 몸속에서 쉽게 증식하기 때문에 매우 위험합니다. 어느 연구소에서 세균 1마리를 관찰하였더니 그 수가 20분마다 2배씩 증가하였습니다. 이 세균 5마리는 2시간 후에 몇 마리가 되는지 구하시오.,5 2 2 60 [OP_MUL] 20 [OP_DIV] [OP_POW] [OP_MUL],320
"간장이 5리터(ℓ) 300밀리리터(㎖)가 있습니다. 어떤 음식을 만드는 데 400밀리리터(㎖)씩 6번 사용하였다면, 남아 있는 간장은 몇 리터(ℓ)입니까?",5 300 1000 [OP_DIV] [OP_ADD] 400 1000 [OP_DIV] 6 [OP_MUL] [OP_SUB],2.9
"한 장의 길이가 5센티미터(㎝)인 색 테이프를 1센티미터(㎝)씩 겹치게 이어 붙일 때, 색 테이프가 7번 겹쳐졌다면 이어 붙여 만든 색 테이프의 전체 길이는 몇 센티미터(㎝)인지 구하시오.",5 7 1 [OP_ADD] [OP_MUL] 7 1 [OP_MUL] [OP_SUB],33
크기가 같은 피자 5판을 8명이 똑같이 나누어 먹었습니다. 한 명이 먹은 피자는 몇 판인지 구하세요.,5 8 [OP_DIV],0.63
"경민이네 집에서 공원까지의 거리는 1.9킬로미터(㎞)이고, 경민이네 집에서 도서관까지의 거리는 5.7킬로미터(㎞)입니다. 경민이네 집에서 도서관까지의 거리는 경민이네 집에서 공원까지의 거리의 몇 배입니까?",5.7 1.9 [OP_DIV],3
5/10은 1/10이 몇 개인 수입니까?,5/10 1/10 [OP_DIV],5
한 병에 5/4리터(ℓ)씩 들어 있는 주스가 8병 있습니다. 이 주스를 6일 동안 똑같이 나누어 마시려면 하루에 마셔야 할 주스는 몇 리터(ℓ)인가요?,5/4 8 [OP_MUL] 6 [OP_DIV],1.67
2분 30초에 0.8센티미터(㎝)씩 타는 양초가 28.5센티미터(㎝) 높이의 촛대에 꽂혀 있다. 이 양초에 불을 붙이고 50분 후에 양초의 길이를 재었더니 처음 길이의 3/7이었다. 이 양초의 불은 바닥에서 몇 센티미터(㎝)의 높이에 있는가?,50 2 30 60 [OP_DIV] [OP_ADD] [OP_DIV] 0.8 [OP_MUL] 1 3/7 [OP_SUB] [OP_DIV] 28.5 [OP_ADD],56.5
윤재는 1분에 50 미터(m)를 가는 빠르기로 걷습니다. 어떤 공원의 둘레를 한 바퀴 도는 데 윤재는 걸어서 20분 30초가 걸리고 시연이는 40분이 걸립니다. 시연이가 일정한 빠르기로 걸었다면 1분 동안 몇 미터(m)를 걸은 것입니까?,50 20 30 60 [OP_DIV] [OP_ADD] [OP_MUL] 40 [OP_DIV],25.625
"꽃집에서 오전에는 새벽에 가져온 장미의 3/4만큼을 팔았고, 오후에는 오전에 팔고 남은 장미와 새로 가져온 장미 50송이를 모두 팔았습니다. 오전에 판 장미의 수와 오후에 판 장미의 수가 같을 때 새벽에 가져온 장미는 몇 송이인지 구해 보시오.",50 3/4 1 3/4 [OP_SUB] [OP_SUB] [OP_DIV],100
민호네 농장에 있는 소와 닭의 다리 수를 세어 보았더니 모두 50개였습니다. 소가 9마리라면 닭은 몇 마리입니까?,50 4 9 [OP_MUL] [OP_SUB] 2 [OP_DIV],7
"파란색 구슬은 한 봉지에 50개씩 40봉지가 있고, 노란색 구슬은 한 봉지에 20개씩 30봉지가있습니다. 파란색 구슬과 노란색 구슬은 모두 몇 개 있습니까?",50 40 [OP_MUL] 20 30 [OP_MUL] [OP_ADD],2600
"3학년 학생들을 긴 의자에 앉히려고 합니다. 한 의자에 12명씩 앉히면 50석의 자리가 남게 되고, 8명씩 앉히면 46명이 서 있게 됩니다. 3학년 학생들은 모두 몇 명입니까?",50 46 [OP_ADD] 12 8 [OP_SUB] [OP_FDIV] 12 [OP_MUL] 50 [OP_SUB],238
20초에 400미터(m)를 달리는 자동차가 있다. 이 자동차가 휘발유 2리터(ℓ)로 달릴 수 있는 거리가 25킬로미터(㎞)라면 50분 동안 쉬지 않고 달리기 위해서 필요한 휘발유는 몇 리터(ℓ)인지 구하여라.,50 60 [OP_MUL] 20 [OP_DIV] 400 [OP_MUL] 1000 [OP_DIV] 25 2 [OP_DIV] [OP_DIV],4.8
은정이는 50원짜리 동전을 90개 모았습니다. 은정이가 모은 돈은 모두 얼마입니까?,50 90 [OP_MUL],4500
딸기가 3킬로그램(㎏) 300그램(g) 있었습니다. 그중에서 1킬로그램(㎏) 900그램(g)을 친구에게 주었습니다. 남은 딸기는 몇 그램(g)일까요?,50.4 2.9 8 [OP_MUL] [OP_SUB] 8 [OP_DIV],3.4
지원이가 저금통을 열어 보니 500원짜리 동전 60개가 들어 있습니다. 저금통에 들어 있는 돈은 모두 얼마인지 구하세요.,500 60 [OP_MUL],30000
예진이는 저금통에 500원짜리 동전을 75개 저금하였습니다. 예진이가 저금한 금액은 얼마인지 답을 구하세요.,500 75 [OP_MUL],37500
"소정이는 문구점에서 45원짜리 색종이 32장, 120원짜리 연필 7자루, 60원짜리 자석 40개를 사고 5000원을 냈습니다. 소정이가 받아야 할 거스름돈은 얼마인지 구해 보시오.",5000 45 32 [OP_MUL] 120 7 [OP_MUL] [OP_ADD] 60 40 [OP_MUL] [OP_ADD] [OP_SUB],320
"예진이는 한 개에 450원 하는 자 2개, 4자루에 2080원 하는 색연필 3자루, 5개에 2100원 하는 지우개 2개를 사고 5000원을 냈습니다. 거스름돈으로 얼마를 받아야 합니까?",5000 450 2 [OP_MUL] [OP_SUB] 2080 4 [OP_DIV] 3 [OP_MUL] [OP_SUB] 2100 5 [OP_DIV] 2 [OP_MUL] [OP_SUB],1700
"현재 어머니의 나이와 아들의 나이의 합은 51살이고, 12년 후에는 어머니의 나이가 아들의 나이의 2배가 된다고 한다. 현재 아들의 나이를 구하시오.",51 12 [OP_ADD] 2 12 [OP_MUL] [OP_SUB] 2 1 [OP_ADD] [OP_DIV],13
천둥이 쳤을 때 천둥 친 곳에서 5100 미터(m) 떨어진 곳에서는 15초 후에 천둥 소리를 들을 수 있었습니다. 천둥 소리의 걸린 시간에 대한 간 거리의 비율을 구하시오.,5100 15 [OP_DIV],340
길이가 515 미터(m) 인 자전거 도로의 한쪽에 14.25 미터(m) 간격으로 의자를 설치하려고 합니다. 길이가 4 미터(m) 인 의자를 도로의 처음부터 끝까지 설치한다면 의자는 모두 몇 개가 필요한지 구하시오.,515 4 [OP_SUB] 14.25 4 [OP_ADD] [OP_DIV] 1 [OP_ADD],29
윗접시저울의 왼쪽 접시에 무게가 520그램(g) 인 멜론을 올려놓고 오른쪽 접시에 100그램(g) 짜리 분동 3 개와 50그램(g) 짜리 분동 4 개를 올려놓았더니 윗접시저울이 왼쪽으로 기울었습니다. 윗접시저울이 수평이 되려면 1그램(g) 짜리 분동이 몇 개 필요한지 구해 보시오.,520 100 3 [OP_MUL] 50 4 [OP_MUL] [OP_ADD] [OP_SUB],20
"접시, 사과, 복숭아가 1개씩 있습니다. 접시에 과일을 놓고 각각 무게를 재면 사과는 520그램(g), 복숭아는 450그램(g)입니다. 접시에 사과와 복숭아를 놓았을 때의 무게가 845그램(g)이면, 접시의 무게는 얼마입니까?",520 450 [OP_ADD] 845 [OP_SUB],125
담 3.8제곱미터(㎡)를 칠하는 데 페인트 1.2리터(ℓ) 가 필요하다고 합니다. 할머니댁 담의 전체 넓이는 53.2제곱미터(㎡) 이고 한 통 에 들어 있는 페인트의 양은 3리터(ℓ) 입니다. 할머니 댁 담을 모두 칠하려면 페인트는 적어도 몇 통이 필요합니까?,53.2 3.8 [OP_DIV] 1.2 [OP_MUL] 3 [OP_DIV] 1 [OP_CEIL],6
길이가 54미터(m)인 도로의 한쪽에 일정한 간격으로 나무를 10그루 심었습니다. 도로의 처음부터 끝까지 나무를 심었다면 나무 사이의 간격은 몇 미터(m)인지 구해보시오.,54 10 1 [OP_SUB] [OP_DIV],6
"호두가 54개 있었습니다. 어제 6개를 먹고, 오늘 9개를 먹었습니다. 남아 있는 호두는 몇 개인가요?",54 6 [OP_SUB] 9 [OP_SUB],39
"길이가 각각 54 센티미터(㎝)와 72 센티미터(㎝)인 두 끈이 있습니다. 두 개의 끈을 같은 길이로 남는 부분 없이 될 수 있는 대로 가장 길게 잘랐을 때, 끈은 모두 몇 개가 되는지 구하세요.",54 72 [OP_GCD] 54 54 72 [OP_GCD] [OP_DIV] 72 54 72 [OP_GCD] [OP_DIV] [OP_ADD],7
"꽃가꾸네 꽃집에서 장미가 어제는 548송이 팔렸고, 오늘은 어제보다 269송이 적게 팔렸습니다. 어제와 오늘 판 장미는 모두 몇 송이입니까?",548 548 269 [OP_SUB] [OP_ADD],827
"보람이네 학교 학생은 550명입니다. 이 중에서 야구를 좋아하는 학생은 386명이고, 야구와 축구를 모두 좋아하는 학생은 266명입니다. 야구와 축구를 둘 다 좋아하지 않는 학생이 70명일 때, 축구를 좋아하는 학생은 몇 명인지 구해 보시오.",550 70 [OP_SUB] 386 [OP_SUB] 266 [OP_ADD],360
