Problem,Solution,Answer
윤기는 카페테리아 직원들이 점심 쟁반을 집는 것을 돕고 있었지만 한 번에 9개의 쟁반 만 가지고 다닐 수있었습니다. 한 테이블에서 17개의 쟁반을 다른 테이블에서 55개의 쟁반을 집어 야한다면 얼마나 많은 여행을하게 될까요? ?,17 55 [OP_ADD] 9 [OP_DIV],
유나는 생일 파티를 위해 일반 탄산 음료 10개와 다이어트 탄산 음료 22개를 샀습니다. 냉장고가 각 선반에 4개만 담을 수 있다면 몇 개의 선반을 채울까요?,10 22 [OP_ADD] 4 [OP_DIV],
학교 토론 팀에는 남자 28명과 여자 4명이있었습니다. 만약 그들이 4명으로 나뉘어 있다면 얼마나 많은 그룹을 만들 수 있습니까?,28 4 [OP_ADD] 4 [OP_DIV],
유나는 한 봉지에 쿠키 8개가 들어있는 쿠키를 만들고있었습니다. 초콜릿 칩 쿠키 5개와 오트밀 쿠키 19개가 있다면 몇 개나 만들 수 있습니까?,5 19 [OP_ADD] 8 [OP_DIV],
핼러윈을 위해 유나는 이웃으로부터 사탕 66개 언니로부터 15개를 받았습니다. 하루에 9개만 먹으면 사탕이 얼마나 오래 지속 될까요?,66 15 [OP_ADD] 9 [OP_DIV],
유나는 식당 직원들이 점심 쟁반을 집는 것을 돕고 있었지만 한 번에 9개의 쟁반 만 가지고 다닐 수있었습니다. 한 테이블에서 29개의 쟁반을 다른 테이블에서 52개의 쟁반을 집어 야한다면 얼마나 많은 여행을하게 될까요? ?,29 52 [OP_ADD] 9 [OP_DIV],
유나는 휴대 전화에서 7장 카메라에서 페이스 북으로 13장의 사진을 업로드했습니다. 각 앨범에 같은 양의 사진이 포함 된 5개의 서로 다른 앨범으로 사진을 분류하면 각 앨범에 포함 된 사진은 몇 장입니까?,7 13 [OP_ADD] 5 [OP_DIV],
장난감 가게에 곰 7개가 들어있는 또 다른 배송을 받았을 때 5개의 거대한 인형 곰이 재고가있었습니다. 곰을 각 선반에 6개씩 선반에 올려 놓았습니다. 얼마나 많은 선반을 사용 했습니까?,5 7 [OP_ADD] 6 [OP_DIV],
태형은 잔디를 깎고 68달러를 벌고 잡초를 먹으며 13달러를 벌었습니다. 만약 그가 일주일에 9달러 만 썼다면 그 돈이 얼마나 오래 버틸까요?,68 13 [OP_ADD] 9 [OP_DIV],
윤기는 아케이드에서 뛰는 동안 '두더지 치기'티켓 3장 '스키 볼'티켓 5장을 얻었습니다. 조각 당 4장의 사탕을 사려고했다면 몇 장을 살 수 있을까요?,3 5 [OP_ADD] 4 [OP_DIV],
민영의 반이 동물원으로 견학을가는 중입니다. 각 밴이 5명을 수용 할 수 있고 25명의 학생과 5명의 성인이 가면 몇 대의 밴이 필요할까요?,5 25 [OP_ADD] 5 [OP_DIV],
유나는 각 페이지에 3장씩 바인더에 야구 카드를 정리했습니다. 바인더에 새 카드 3장과 기존 카드 9장을 넣을 수 있다면 얼마나 많은 페이지를 사용할까요?,3 9 [OP_ADD] 3 [OP_DIV],
3명의 친구 그룹이 식당에 들어갔습니다. 은지는 이미 6개의 닭 날개를 요리했지만 그룹을 위해 3개 더 요리했습니다. 각자 같은 양을 받으면 한 사람당 몇 개를 얻을 수 있을까요?,3 6 [OP_ADD] 3 [OP_DIV],
유나는 휴대 전화에서 5장 카메라에서 페이스 북으로 35장의 사진을 업로드했습니다. 각 앨범에 같은 양의 사진이 포함 된 8개의 다른 앨범으로 사진을 분류하면 각 앨범에 포함 된 사진은 몇 장입니까?,5 35 [OP_ADD] 8 [OP_DIV],
한 장난감 가게에 곰 18개가 들어있는 또 다른 배송을 받았을 때 6개의 거대한 인형 곰이 재고가있었습니다. 곰을 각 선반에 6개씩 선반에 올려 놓았습니다. 얼마나 많은 선반을 사용 했습니까?,6 18 [OP_ADD] 6 [OP_DIV],
유나는 식당 직원들이 점심 쟁반을 집는 것을 돕고 있었지만 한 번에 8개의 쟁반 만 가지고 다닐 수있었습니다. 한 테이블에서 9개의 쟁반을 다른 테이블에서 7개의 쟁반을 집어 야한다면 얼마나 많은 여행을하게 될까요? ?,9 7 [OP_ADD] 8 [OP_DIV],
꽃병에 5개의 꽃을 담을 수 있습니다. 카네이션 6개와 장미 19개가 있다면 꽃을 담는 데 몇 개의 꽃병이 필요할까요?,6 19 [OP_ADD] 5 [OP_DIV],
은지와 그녀의 친구들은 수업을 위해 종이를 재활용했습니다. 3파운드를 재활용 할 때마다 1점을 얻었습니다. 은지가 11파운드를 재활용하고 친구가 16파운드를 재활용했다면 몇 포인트를 얻었습니까?,11 16 [OP_ADD] 3 [OP_DIV],
애완 동물 보호소에는 55마리의 강아지가 들어 왔을 때 17마리의 강아지가있었습니다. 하루에 8마리의 강아지를 입양하면 모두 입양하는 데 얼마나 걸립니까?,17 55 [OP_ADD] 8 [OP_DIV],
저기 학교 야구 팀에는 12명의 신입 선수와 44명의 복귀 선수가있었습니다. 코치가 각 그룹에 8명의 선수가있는 그룹에 그들을 넣으면 몇 그룹이 될까요?,12 44 [OP_ADD] 8 [OP_DIV],
은지는 3달러를 저축했습니다. 그의 수당으로 37달러를 더 받으면 8달러 장난감을 몇 개 살 수 있습니까?,3 37 [OP_ADD] 8 [OP_DIV],
유나는 각 페이지에 3장씩 바인더에 야구 카드를 정리했습니다. 바인더에 새 카드 3장과 기존 카드 9장을 넣을 수 있다면 얼마나 많은 페이지를 사용할까요?,3 9 [OP_ADD] 3 [OP_DIV],
3명의 친구 그룹이 식당에 들어갔습니다. 은지는 이미 6개의 닭 날개를 요리했지만 그룹을 위해 3개 더 요리했습니다. 각자 같은 양을 받으면 한 사람당 몇 개를 얻을 수 있을까요?,3 6 [OP_ADD] 3 [OP_DIV],
유나는 휴대 전화에서 5장 카메라에서 페이스 북으로 35장의 사진을 업로드했습니다. 각 앨범에 같은 양의 사진이 포함 된 8개의 다른 앨범으로 사진을 분류하면 각 앨범에 포함 된 사진은 몇 장입니까?,5 35 [OP_ADD] 8 [OP_DIV],
한 장난감 가게에 곰 18개가 들어있는 또 다른 배송을 받았을 때 6개의 거대한 인형 곰이 재고가있었습니다. 곰을 각 선반에 6개씩 선반에 올려 놓았습니다. 얼마나 많은 선반을 사용 했습니까?,6 18 [OP_ADD] 6 [OP_DIV],
유나는 식당 직원들이 점심 쟁반을 집는 것을 돕고 있었지만 한 번에 8개의 쟁반 만 가지고 다닐 수있었습니다. 한 테이블에서 9개의 쟁반을 다른 테이블에서 7개의 쟁반을 집어 야한다면 얼마나 많은 여행을하게 될까요? ?,9 7 [OP_ADD] 8 [OP_DIV],
꽃병에 5개의 꽃을 담을 수 있습니다. 카네이션 6개와 장미 19개가 있다면 꽃을 담는 데 몇 개의 꽃병이 필요할까요?,6 19 [OP_ADD] 5 [OP_DIV],
은지와 그녀의 친구들은 수업을 위해 종이를 재활용했습니다. 3파운드를 재활용 할 때마다 1점을 얻었습니다. 은지가 11파운드를 재활용하고 친구가 16파운드를 재활용했다면 몇 포인트를 얻었습니까?,11 16 [OP_ADD] 3 [OP_DIV],
애완 동물 보호소에는 55마리의 강아지가 들어 왔을 때 17마리의 강아지가있었습니다. 하루에 8마리의 강아지를 입양하면 모두 입양하는 데 얼마나 걸립니까?,17 55 [OP_ADD] 8 [OP_DIV],
저기 학교 야구 팀에는 12명의 신입 선수와 44명의 복귀 선수가있었습니다. 코치가 각 그룹에 8명의 선수가있는 그룹에 그들을 넣으면 몇 그룹이 될까요?,12 44 [OP_ADD] 8 [OP_DIV],
은지는 3달러를 저축했습니다. 그의 수당으로 37달러를 더 받으면 8달러 장난감을 몇 개 살 수 있습니까?,3 37 [OP_ADD] 8 [OP_DIV],
애완 동물 보호소에는 19마리가 더 들어 왔을 때 8마리의 강아지가있었습니다. 하루에 3마리의 강아지를 입양하면 모두 입양하는 데 얼마나 걸립니까?,8 19 [OP_ADD] 3 [OP_DIV],
숙제를 위해 유나는 13개의 수학 문제와 2개의 철자 문제를 가지고있었습니다. 그녀가 한 시간에 3개의 문제를 끝낼 수 있다면 모든 문제를 끝내는 데 얼마나 걸릴까요?,13 2 [OP_ADD] 3 [OP_DIV],
남준은 8달러를 저축했습니다. 수당으로 7달러를 더 받았다면 3달러 장난감을 몇 개나 살 수 있습니까?,8 7 [OP_ADD] 3 [OP_DIV],
은지와 그녀의 친구들은 수업 용 종이를 재활용했습니다. 3파운드를 재활용 할 때마다 1포인트를 얻었습니다. 은지가 24파운드를 재활용하고 친구가 3파운드를 재활용했다면 몇 포인트를 얻었습니까?,3 24 [OP_ADD] 3 [OP_DIV],
저기 학교 야구 팀에는 31명의 신입 선수와 4명의 복귀 선수가있었습니다. 코치가 각 그룹에 7명의 선수가있는 그룹에 그들을 넣으면 몇 그룹이 될까요?,31 4 [OP_ADD] 7 [OP_DIV],
유나는 자신의 야구 카드를 각 페이지에 3장씩 바인더로 정리했습니다. 바인더에 새 카드 2장과 기존 카드 10장을 넣을 수 있다면 얼마나 많은 페이지를 사용할까요?,2 10 [OP_ADD] 3 [OP_DIV],
태형은 잔디를 깎고 3달러를 벌고 잡초를 먹으며 3달러를 벌었습니다. 그가 일주일에 3달러 만 썼다면 그 돈은 얼마 동안 지속 될까요?,3 3 [OP_ADD] 3 [OP_DIV],
민영은 한 봉지에 쿠키 6개가 들어있는 쿠키를 포장하고있었습니다. 초콜릿 칩 쿠키 23개와 오트밀 쿠키 25개가 있다면 얼마나 많은 봉지를 만들 수 있습니까?,23 25 [OP_ADD] 6 [OP_DIV],
학교 토론 팀에는 5명의 남자와 40명의 여자가있었습니다. 만약 그들이 9개의 그룹으로 나뉘었다면 얼마나 많은 그룹을 만들 수 있습니까?,5 40 [OP_ADD] 9 [OP_DIV],
회사 피크닉에서 23명의 관리자와 7명의 직원이 배구 게임을 시작하기로 결정했습니다. 6개 팀으로 나뉘면 각 팀에 몇 명이 있을까요?,23 7 [OP_ADD] 6 [OP_DIV],
은지는 생일 파티를 위해 일반 탄산 음료 4개와 다이어트 탄산 음료 44개를 샀습니다. 냉장고가 각 선반에 6개만 담을 수 있다면 선반을 몇 개나 채우겠습니까?,4 44 [OP_ADD] 6 [OP_DIV],
민영의 반은 동물원으로 견학을가는 중입니다. 각 밴이 8명을 수용 할 수 있고 22명의 학생과 2명의 성인이 간다면 얼마나 많은 밴이 필요할까요?,22 2 [OP_ADD] 8 [OP_DIV],
윤기는 식당 직원들이 점심 쟁반을 집는 것을 돕고 있었지만 한 번에 5개의 쟁반 만 가지고 다닐 수있었습니다. 한 테이블에서 쟁반 5개 다른 테이블에서 쟁반 5개를 집어 야한다면 몇 번의 여행을하게 될까요? ?,5 5 [OP_ADD] 5 [OP_DIV],
저기 학교 야구 팀에는 2명의 신입 선수와 6명의 복귀 선수가있었습니다. 코치가 각 그룹에 4명의 선수가있는 그룹에 그들을 넣으면 몇 그룹이 될까요?,2 6 [OP_ADD] 4 [OP_DIV],
숙제를 위해 유나는 18개의 수학 문제와 6개의 철자 문제가있었습니다. 한 시간에 4개의 문제를 끝낼 수 있다면 모든 문제를 해결하는 데 얼마나 걸릴까요?,18 6 [OP_ADD] 4 [OP_DIV],
유나는 한 봉지에 쿠키 3개가 들어있는 쿠키를 담았습니다. 초콜릿 칩 쿠키 2개와 오트밀 쿠키 16개가 있으면 몇 개나 만들 수 있습니까?,2 16 [OP_ADD] 3 [OP_DIV],
유나의 낡은 세탁기는 한 번에 5개의 옷만 세탁 할 수있었습니다. 만약 그녀가 43개의 셔츠와 2개의 스웨터를 세탁해야한다면 얼마나 많은 짐을 세탁해야할까요?,43 2 [OP_ADD] 5 [OP_DIV],
애완 동물 보호소에는 3마리의 강아지가 추가로 들어 왔을 때 3마리의 강아지가있었습니다. 하루에 3마리의 강아지를 입양하면 모두 입양하는 데 얼마나 걸립니까?,3 3 [OP_ADD] 3 [OP_DIV],
3명의 친구 그룹이 식당에 들어갔습니다. 은지는 이미 8개의 닭 날개를 요리했지만 그룹을 위해 10개 더 요리했습니다. 각자 같은 양을 받으면 한 사람당 몇 개를 얻을 수 있을까요?,8 10 [OP_ADD] 3 [OP_DIV],
은지의 낡은 세탁기는 한 번에 9개의 옷만 세탁 할 수있었습니다. 만약 그녀가 19개의 셔츠와 8개의 스웨터를 세탁해야한다면 그녀는 몇 번이나 세탁해야할까요?,19 8 [OP_ADD] 9 [OP_DIV],
태형은 3달러를 저축했습니다. 수당으로 7달러를 더 받으면 5달러 장난감을 몇 개 살 수 있습니까?,3 7 [OP_ADD] 5 [OP_DIV],
유나는 잔디를 깎고 14달러를 벌고 잡초를 먹으며 31달러를 벌었습니다. 만약 그가 일주일에 5달러 만 썼다면 그 돈이 얼마나 오래 지속 될까요?,14 31 [OP_ADD] 5 [OP_DIV],
윤기는 아케이드에서 뛰는 동안 '두더지 치기'티켓 26장 '스키 볼'티켓 19장을 땄습니다. 조각 당 9장의 사탕을 사려고한다면 몇 장이나 살 수 있을까요?,26 19 [OP_ADD] 9 [OP_DIV],
유나는 식당 직원들이 점심 쟁반을 집는 것을 돕고 있었지만 한 번에 4개의 쟁반 만 가지고 다닐 수있었습니다. 한 테이블에서 20개의 쟁반을 다른 테이블에서 16개의 쟁반을 집어 야한다면 얼마나 많은 여행을하게 될까요? ?,20 16 [OP_ADD] 4 [OP_DIV],
은지와 그녀의 친구들은 수업을 위해 종이를 재활용했습니다. 9파운드를 재활용 할 때마다 1점을 얻었습니다. 은지가 20파운드를 재활용하고 친구가 16파운드를 재활용했다면 몇 포인트를 얻었습니까?,20 16 [OP_ADD] 9 [OP_DIV],
애완 동물 보호소에는 34마리가 더 들어 왔을 때 2마리의 강아지가있었습니다. 하루에 4마리의 강아지를 입양하면 모두 입양하는 데 얼마나 걸립니까?,2 34 [OP_ADD] 4 [OP_DIV],
회사 피크닉에서 9명의 관리자와 15명의 직원이 배구 게임을 시작하기로 결정했습니다. 8개 팀으로 나뉘면 각 팀에 몇 명이 될까요?,9 15 [OP_ADD] 8 [OP_DIV],
민영은 자신의 야구 카드를 각 페이지에 3장씩 바인더로 정리했습니다. 바인더에 새 카드 8장과 이전 카드 16장을 넣을 수 있다면 얼마나 많은 페이지를 사용할까요?,8 16 [OP_ADD] 3 [OP_DIV],
민영은 휴대 전화에서 22장 카메라에서 페이스 북으로 2장의 사진을 업로드했습니다. 사진을 각 앨범에 같은 양의 사진이 포함 된 4개의 다른 앨범으로 분류하면 각 앨범에 포함 된 사진은 몇 장입니까?,22 2 [OP_ADD] 4 [OP_DIV],
장난감 가게에 곰 10개가 들어있는 또 다른 배송 물을 받았을 때 17개의 거대한 인형 곰 재고가있었습니다. 각 선반에 9개씩 곰을 선반에 올려 놓았습니다. 얼마나 많은 선반을 사용 했습니까?,17 10 [OP_ADD] 9 [OP_DIV],
유나와 그녀의 친구들은 수업 용 종이를 재활용했습니다. 8파운드를 재활용 할 때마다 1점을 얻었습니다. 유나가 25파운드를 재활용하고 친구가 23파운드를 재활용했다면 몇 포인트를 얻었습니까?,25 23 [OP_ADD] 8 [OP_DIV],
윤기는 바인더에 야구 카드를 정리하고 각 페이지에 5개씩 넣었습니다. 바인더에 새 카드 3장과 이전 카드 42장을 넣을 수 있다면 얼마나 많은 페이지를 사용할까요?,3 42 [OP_ADD] 5 [OP_DIV],
석진은 생일 파티를 위해 일반 탄산 음료 4개와 다이어트 탄산 음료 52개를 샀습니다. 냉장고가 각 선반에 7개만 담을 수 있다면 얼마나 많은 선반을 채울까요?,4 52 [OP_ADD] 7 [OP_DIV],
유나는 식당 직원들이 점심 쟁반을 집는 것을 돕고 있었지만 한 번에 7개의 쟁반 만 가지고 다닐 수있었습니다. 한 테이블에서 23개의 쟁반을 다른 테이블에서 5개의 쟁반을 집어 야한다면 얼마나 많은 여행을하게 될까요? ?,23 5 [OP_ADD] 7 [OP_DIV],
태형은 4달러를 저축했습니다. 그가 수당으로 11달러를 더 받았다면 5달러 장난감을 몇 개 살 수 있습니까?,4 11 [OP_ADD] 5 [OP_DIV],
유나는 휴대 전화에서 30장 카메라에서 페이스 북으로 51장의 사진을 업로드했습니다. 각 앨범에 같은 양의 사진이 포함 된 9개의 다른 앨범으로 사진을 분류하면 각 앨범에 몇 장의 사진이 포함되어 있습니까?,30 51 [OP_ADD] 9 [OP_DIV],
은지의 반은 동물원으로 견학을갑니다. 각 밴이 9명을 수용 할 수 있고 학생 40명과 성인 14명이 간다면 얼마나 많은 밴이 필요할까요?,40 14 [OP_ADD] 9 [OP_DIV],
할로윈을 위해 유나는 이웃에게서 사탕 5개 언니에게서 13개를 받았습니다. 하루에 9개만 먹으면 사탕이 얼마나 오래 지속 될까요?,5 13 [OP_ADD] 9 [OP_DIV],
은지는 잔디를 깎고 5달러를 벌고 잡초를 먹으며 58달러를 벌었습니다. 그가 일주일에 7달러 만 썼다면 그 돈이 얼마나 오래 지속 될까요?,5 58 [OP_ADD] 7 [OP_DIV],
새 건물에 14개의 창문이 필요했습니다. 건축업자는 이미 그 중 5개를 설치했습니다. 각 창문을 설치하는 데 4시간이 걸리면 나머지를 설치하는 데 얼마나 걸리나요?,4 14 5 [OP_SUB] [OP_MUL],
